scope,industry,target,comparison,block,wape_gain_pp,gain_sd,gain_min,gain_max,sse_reduction
8001,일반한식,cnt,sequential,3,6.23253560659948,0.608476817087811,5.08839925632776,6.98735682101788,0.343397228352184
8001,일반한식,cnt,sequential,4,2.17667456302868,0.203215348137166,1.80877193805729,2.46891683054049,0.19171576933241
8001,일반한식,cnt,sequential,5,1.86891239197688,0.36379828005585,1.24043377664222,2.49700733395354,0.194627988007363
8001,일반한식,cnt,sequential,6,-0.204814664942939,0.221850710778348,-0.539325786751113,0.165098557974738,-0.0835178203741977
8001,일반한식,cnt,sequential,7,0.355123227858135,0.206014658606095,0.0883158195031486,0.668026457742979,0.0757495627682662
8001,일반한식,cnt,sequential,8,1.62359053347093,0.433613305172946,1.04603611038503,2.39861615903353,0.166243677846482
8001,일반한식,cnt,sequential,9,4.18413174452537,0.901196269922757,2.98445976772639,6.3380042496887,0.44491669163672
8001,일반한식,cnt,sequential,10,-0.12370077013191,0.0821897914033725,-0.311209808412255,-0.0491641158012784,-0.0123374877770108
8001,일반한식,ticket,leave_one_block_out,1,-0.0857449044566397,0.0804275133369151,-0.231251471707183,0.0042117548332804,-0.00597957366283164
8001,일반한식,ticket,leave_one_block_out,2,-0.277189428062856,0.133467620917055,-0.434410721518655,-0.0787119108944662,-0.0598055457463456
8001,일반한식,ticket,leave_one_block_out,3,0.312955149052053,0.187274144088232,-0.0306351248521908,0.57293901994889,0.0412126573022814
8001,일반한식,ticket,leave_one_block_out,4,1.29917540496746,0.348730460490255,0.748349263293019,1.88274965328828,0.191521544166758
8001,일반한식,ticket,leave_one_block_out,5,0.223621863676721,0.181654893952338,-0.0733338653115867,0.480785619768923,0.0516236583347883
8001,일반한식,ticket,leave_one_block_out,6,-0.0195672392792529,0.100253439599317,-0.180927000673217,0.134425676801592,0.00264119344217013
8001,일반한식,ticket,leave_one_block_out,7,-0.0663449268302804,0.103150967548244,-0.243610293728361,0.107778529803457,-0.0126779092382968
8001,일반한식,ticket,leave_one_block_out,8,-0.576452957780321,0.214709460034224,-0.886856100280681,-0.261863303997165,-0.0760976877148164
8001,일반한식,ticket,leave_one_block_out,9,-0.0538972618177291,0.15631950217351,-0.219038471065161,0.189964178647342,-0.0191416393267405
8001,일반한식,ticket,sequential,2,0.497023211689021,0.131654918575792,0.214901443452828,0.667947311485476,-0.0229711860144427
8001,일반한식,ticket,sequential,3,-0.139009847699598,0.0492693462434997,-0.211083549527941,-0.0453219084290135,0.0217881016598937
8001,일반한식,ticket,sequential,4,1.07644331510893,0.145575075143579,0.748508997720335,1.29257052252986,0.167219513585353
8001,일반한식,ticket,sequential,5,0.10778318965081,0.0929352632909771,-0.045662059180461,0.280016834720742,0.0290713578497564
8001,일반한식,ticket,sequential,6,-0.083745648497399,0.065456754996088,-0.187606731844586,0.0406185842872844,0.00918148627872353
8001,일반한식,ticket,sequential,7,-0.0192603386524869,0.134848947380559,-0.28993905332455,0.181264493701988,0.00890839999527178
