scenario,scope,industry,model,family,target,repeat,alpha,n,mae,wape,r2_original,bias,sse,nonpositive
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,ticket,6,1,216,8766.90698090903,0.144402700225554,0.540904245080322,0.00664957549541388,38712983865.197,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,amt,7,1,216,461073254.169856,0.230813779936934,0.889448609254358,0.0699458812989254,1.42068683582339e+20,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,cnt,7,1,216,9566.77399843055,0.240691584946438,0.863091746749943,0.0933711860027219,84451716410.704,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,ticket,7,1,216,9582.39574405781,0.157834892406755,0.437022328243422,0.00632735444142333,47472766388.3359,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,amt,8,1,216,477308837.793955,0.238941331018828,0.860718947226231,0.0671522985009565,1.78988936114416e+20,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,cnt,8,1,216,9500.9093974445,0.23903448975366,0.872946651077291,0.0680428106958127,78372728725.5152,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,ticket,8,1,216,9889.93319140719,0.162900446075162,0.402891334541596,0.00849981413846045,50350842681.4027,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,amt,9,1,216,486392729.921465,0.243488737444007,0.871643633913324,0.0755729618671145,1.64949711047083e+20,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,cnt,9,1,216,9639.23893510638,0.242514738756114,0.879839647985976,0.100871470261755,74120790611.2446,0
general_gu_aggregate,8004,일식회집,M9,log_ridge_smear,ticket,9,1,216,9362.86046745401,0.154218852359178,0.472258905458635,0.0050103169226057,44501462405.2791,0
general_gu_aggregate,8005,중국음식,M5,log_ridge_smear,amt,0,1,228,368277460.009327,0.193305759675385,0.864345212191369,0.0120721390660506,1.2886613279223e+20,0
general_gu_aggregate,8005,중국음식,M5,log_ridge_smear,cnt,0,1,228,12548.4051570584,0.186211077485819,0.83559412621891,0.0163784716750182,176677479795.368,0
general_gu_aggregate,8005,중국음식,M5,log_ridge_smear,ticket,0,1,228,2057.18369675144,0.07319507399291,0.19656485595605,0.00140871580184841,1834154440.98971,0
general_gu_aggregate,8005,중국음식,M5,log_ridge_smear,amt,1,1,228,354949110.447923,0.186309820425883,0.873157935471715,-0.00832029734235202,1.20494429980617e+20,0
general_gu_aggregate,8005,중국음식,M5,log_ridge_smear,cnt,1,1,228,11867.0137700509,0.176099623259076,0.848467133013584,0.000489646460173336,162843604243.574,0
general_gu_aggregate,8005,중국음식,M5,log_ridge_smear,ticket,1,1,228,1997.98560709823,0.0710887922061897,0.222888983204951,0.000210259363167172,1774059341.52004,0
general_gu_aggregate,8005,중국음식,M5,log_ridge_smear,amt,2,1,228,358406871.43487,0.188124770258384,0.866443321987094,-0.000918410359752662,1.26873019980538e+20,0
