scope,model,family,target,repeat,wape_new,wape_old,mae_new,mae_old,r2_original_new,r2_original_old
all11_observed,M1,raw_ridge,amt,7,0.277278464299668,0.2772784643,16202578567.2302,16202578567.2,0.745210714553558,0.745210714554
all11_observed,M1,raw_ridge,cnt,7,0.278908865826934,0.278908865827,884442.008445933,884442.008446,0.750897660824088,0.750897660824
all11_observed,M1,raw_ridge,ticket,7,0.115485588019222,0.115485588019,2316.97400425709,2316.97400426,0.25647636103542,0.256476361035
all11_observed,M1,raw_ridge,amt,8,0.272839935678644,0.272839935679,15943216164.5759,15943216164.6,0.751664585095499,0.751664585095
all11_observed,M1,raw_ridge,cnt,8,0.274159189363809,0.274159189364,869380.409819229,869380.409819,0.757109665739287,0.757109665739
all11_observed,M1,raw_ridge,ticket,8,0.115946604075397,0.115946604075,2326.22331610649,2326.22331611,0.256530500836781,0.256530500837
all11_observed,M1,raw_ridge,amt,9,0.27309076599306,0.273090765993,15957873263.4841,15957873263.5,0.748551076459311,0.748551076459
all11_observed,M1,raw_ridge,cnt,9,0.274712454815566,0.274712454816,871134.858197572,871134.858198,0.752992459241404,0.752992459241
all11_observed,M1,raw_ridge,ticket,9,0.115774167035042,0.115774167035,2322.76373169665,2322.7637317,0.255863540067303,0.255863540067
all11_observed,M2,raw_ridge,amt,0,0.263521444973864,0.263521444974,15398696494.9595,15398696494.9,0.776455395213172,0.776455395213
all11_observed,M2,raw_ridge,cnt,0,0.248791532570638,0.24879153257,788937.569620519,788937.569619,0.805639697923297,0.805639697923
all11_observed,M2,raw_ridge,ticket,0,0.0968184482673449,0.0968184482673,1942.45733701949,1942.45733702,0.429355523805669,0.429355523806
all11_observed,M2,raw_ridge,amt,1,0.266175975852842,0.266175975853,15553812202.3203,15553812202.3,0.768441077605565,0.768441077605
all11_observed,M2,raw_ridge,cnt,1,0.254830525914675,0.254830525914,808087.693752844,808087.693751,0.791932903665892,0.791932903666
all11_observed,M2,raw_ridge,ticket,1,0.097702023642151,0.0977020236421,1960.18440763792,1960.18440764,0.416740886961169,0.416740886962
all11_observed,M2,raw_ridge,amt,2,0.258219740979924,0.25821974098,15088895026.1762,15088895026.2,0.777559676067518,0.777559676067
all11_observed,M2,raw_ridge,cnt,2,0.245534085009528,0.245534085009,778607.946520109,778607.946519,0.801897678695468,0.801897678696
all11_observed,M2,raw_ridge,ticket,2,0.0981327331776578,0.0981327331776,1968.82568326608,1968.82568327,0.422449819031057,0.422449819032
all11_observed,M2,raw_ridge,amt,3,0.264796854333349,0.264796854333,15473224173.8567,15473224173.8,0.770753784880776,0.770753784881
all11_observed,M2,raw_ridge,cnt,3,0.250849261969934,0.25084926197,795462.791819376,795462.791818,0.799141604985578,0.799141604986
all11_observed,M2,raw_ridge,ticket,3,0.096798724732665,0.0967987247326,1942.06162602291,1942.06162602,0.433938992853898,0.433938992855
all11_observed,M2,raw_ridge,amt,4,0.255807557656286,0.255807557656,14947940733.4635,14947940733.5,0.78264508138011,0.78264508138
all11_observed,M2,raw_ridge,cnt,4,0.243656358833995,0.243656358834,772653.52873896,772653.528738,0.804604869928624,0.804604869929
all11_observed,M2,raw_ridge,ticket,4,0.0968405052584274,0.0968405052584,1942.89986388216,1942.89986388,0.430620302208493,0.430620302209
all11_observed,M2,raw_ridge,amt,5,0.258837868688509,0.258837868688,15125014898.6236,15125014898.6,0.780805796930709,0.78080579693
all11_observed,M2,raw_ridge,cnt,5,0.247460079947017,0.247460079947,784715.428351922,784715.428351,0.805877090034495,0.805877090034
all11_observed,M2,raw_ridge,ticket,5,0.0975257599478808,0.0975257599479,1956.64804951286,1956.64804951,0.426077376650772,0.426077376651
all11_observed,M2,raw_ridge,amt,6,0.260804732993657,0.260804732993,15239947277.2191,15239947277.2,0.771249332652951,0.771249332653
all11_observed,M2,raw_ridge,cnt,6,0.251531697207539,0.251531697207,797626.847775045,797626.847773,0.797845400090214,0.79784540009
all11_observed,M2,raw_ridge,ticket,6,0.0985627138007681,0.0985627138007,1977.45233480908,1977.45233481,0.415990975689572,0.41599097569
all11_observed,M2,raw_ridge,amt,7,0.262574998230395,0.26257499823,15343391522.9001,15343391522.9,0.77419178879324,0.774191788793
all11_observed,M2,raw_ridge,cnt,7,0.249681448906455,0.249681448906,791759.564500695,791759.564499,0.797780057199992,0.7977800572
all11_observed,M2,raw_ridge,ticket,7,0.0969423945184347,0.0969423945184,1944.94405632902,1944.94405633,0.421394033718721,0.421394033719
all11_observed,M2,raw_ridge,amt,8,0.263563861130272,0.26356386113,15401175054.2246,15401175054.2,0.776175702516731,0.776175702517
all11_observed,M2,raw_ridge,cnt,8,0.246079123662004,0.246079123662,780336.307069162,780336.307068,0.80621618148681,0.806216181487
all11_observed,M2,raw_ridge,ticket,8,0.0977871409859647,0.0977871409859,1961.89210706873,1961.89210707,0.427387624482561,0.427387624483
all11_observed,M2,raw_ridge,amt,9,0.257793512408599,0.257793512408,15063988649.3613,15063988649.3,0.782019194355759,0.782019194356
all11_observed,M2,raw_ridge,cnt,9,0.242693790889495,0.242693790889,769601.149878305,769601.149877,0.807468547738037,0.807468547738
all11_observed,M2,raw_ridge,ticket,9,0.0977215543963774,0.0977215543964,1960.57625090254,1960.5762509,0.415994197446636,0.415994197447
all11_observed,M3,raw_ridge,amt,0,0.198861728427344,0.198861728427,11620349914.2904,11620349914.3,0.872003140981151,0.872003140981
all11_observed,M3,raw_ridge,cnt,0,0.187428667911119,0.187428667911,594351.086675452,594351.086675,0.88611226449259,0.886112264493
all11_observed,M3,raw_ridge,ticket,0,0.0960230467091753,0.0960230467091,1926.49928749284,1926.49928749,0.433073422468141,0.433073422469
all11_observed,M3,raw_ridge,amt,1,0.200381841583533,0.200381841584,11709176693.1982,11709176693.2,0.870139250471113,0.870139250471
all11_observed,M3,raw_ridge,cnt,1,0.192392138948345,0.192392138948,610090.64475659,610090.644756,0.883162032804453,0.883162032804
all11_observed,M3,raw_ridge,ticket,1,0.0968925568982937,0.0968925568982,1943.94416991651,1943.94416992,0.419282639636963,0.419282639637
all11_observed,M3,raw_ridge,amt,2,0.197010834039077,0.197010834039,11512194158.9515,11512194159,0.873551309382892,0.873551309383
all11_observed,M3,raw_ridge,cnt,2,0.189264817568419,0.189264817568,600173.662038536,600173.662038,0.883916153095763,0.883916153096
all11_observed,M3,raw_ridge,ticket,2,0.0971603134545502,0.0971603134545,1949.31613875658,1949.31613876,0.425613983494626,0.425613983495
all11_observed,M3,raw_ridge,amt,3,0.202680260449444,0.202680260449,11843483237.1607,11843483237.2,0.865487849098195,0.865487849098
all11_observed,M3,raw_ridge,cnt,3,0.192007386317178,0.192007386317,608870.563821351,608870.563821,0.880814918038899,0.880814918039
all11_observed,M3,raw_ridge,ticket,3,0.0958485993149827,0.0958485993149,1922.99936958631,1922.99936958,0.43835858876667,0.438358588768
all11_observed,M3,raw_ridge,amt,4,0.197559184005014,0.197559184005,11544236616.4423,11544236616.4,0.872634100521096,0.872634100521
all11_observed,M3,raw_ridge,cnt,4,0.189846386633023,0.189846386633,602017.863405256,602017.863405,0.884092116190734,0.884092116191
all11_observed,M3,raw_ridge,ticket,4,0.0959964521365105,0.0959964521365,1925.96572365535,1925.96572365,0.434235975386214,0.434235975387
all11_observed,M3,raw_ridge,amt,5,0.202812212564385,0.202812212564,11851193769.2961,11851193769.3,0.868783134210345,0.86878313421
all11_observed,M3,raw_ridge,cnt,5,0.194676613159448,0.194676613159,617334.892634908,617334.892635,0.882400619495366,0.882400619495
all11_observed,M3,raw_ridge,ticket,5,0.0967278983327661,0.0967278983327,1940.64064414807,1940.64064415,0.429501346615026,0.429501346616
all11_observed,M3,raw_ridge,amt,6,0.203161613114216,0.203161613114,11871610752.9027,11871610752.9,0.866007759042542,0.866007759042
all11_observed,M3,raw_ridge,cnt,6,0.196062994936319,0.196062994936,621731.218580207,621731.21858,0.87662751338215,0.876627513382
all11_observed,M3,raw_ridge,ticket,6,0.0979385697694443,0.0979385697694,1964.93020524909,1964.93020525,0.420163643765909,0.420163643766
all11_observed,M3,raw_ridge,amt,7,0.201967121686871,0.201967121687,11801811458.3621,11801811458.4,0.869297412835874,0.869297412836
all11_observed,M3,raw_ridge,cnt,7,0.193510418232461,0.193510418232,613636.796554649,613636.796554,0.879292751711426,0.879292751711
all11_observed,M3,raw_ridge,ticket,7,0.0962571381013738,0.0962571381013,1931.19583603753,1931.19583604,0.42364401930191,0.423644019302
all11_observed,M3,raw_ridge,amt,8,0.196484539404591,0.196484539405,11481440489.7608,11481440489.8,0.873998910459396,0.873998910459
all11_observed,M3,raw_ridge,cnt,8,0.185466918229837,0.18546691823,588130.223731432,588130.223731,0.889251575170593,0.889251575171
all11_observed,M3,raw_ridge,ticket,8,0.0969082342043559,0.0969082342043,1944.25870189601,1944.2587019,0.43117790475239,0.431177904753
all11_observed,M3,raw_ridge,amt,9,0.200858135384947,0.200858135385,11737008597.6989,11737008597.7,0.868697576111768,0.868697576112
all11_observed,M3,raw_ridge,cnt,9,0.19375223168144,0.193752231681,614403.606070906,614403.606071,0.88000614619384,0.880006146194
all11_observed,M3,raw_ridge,ticket,9,0.096957017777347,0.0969570177773,1945.23744108238,1945.23744108,0.419879123838483,0.419879123839
all11_observed,M4,raw_ridge,amt,0,0.191893400908638,0.191893400909,11213160432.8094,11213160432.8,0.885535043243064,0.885535043243
all11_observed,M4,raw_ridge,cnt,0,0.18955528982762,0.189555289828,601094.772479266,601094.77248,0.88880338027956,0.88880338028
all11_observed,M4,raw_ridge,ticket,0,0.0883214813850788,0.0883214813851,1771.98367256564,1771.98367257,0.506474638824444,0.506474638825
all11_observed,M4,raw_ridge,amt,1,0.197832082407504,0.197832082408,11560183249.0752,11560183249.1,0.878901249531944,0.878901249532
all11_observed,M4,raw_ridge,cnt,1,0.192838280604695,0.192838280605,611505.395131855,611505.395132,0.884442862674072,0.884442862674
all11_observed,M4,raw_ridge,ticket,1,0.0871988356428452,0.0871988356428,1749.46016079799,1749.4601608,0.505546178299042,0.505546178299
all11_observed,M4,raw_ridge,amt,2,0.193826834234416,0.193826834234,11326139294.8517,11326139294.9,0.88307034097672,0.883070340977
all11_observed,M4,raw_ridge,cnt,2,0.189555370487601,0.189555370487,601095.028258426,601095.028257,0.886086566809877,0.88608656681
all11_observed,M4,raw_ridge,ticket,2,0.0890486845215481,0.0890486845215,1786.57346504029,1786.57346504,0.496702926466112,0.496702926466
all11_observed,M4,raw_ridge,amt,3,0.196771816663077,0.196771816663,11498227341.0692,11498227341.1,0.87594436271441,0.875944362714
all11_observed,M4,raw_ridge,cnt,3,0.193304843287656,0.193304843287,612984.902192917,612984.902192,0.883337783292446,0.883337783293
all11_observed,M4,raw_ridge,ticket,3,0.0872478656282145,0.0872478656282,1750.44384372742,1750.44384373,0.516053549243918,0.516053549244
all11_observed,M4,raw_ridge,amt,4,0.191917538011008,0.191917538011,11214570867.978,11214570868,0.884920325051928,0.884920325052
all11_observed,M4,raw_ridge,cnt,4,0.190918311070673,0.190918311071,605417.020329603,605417.02033,0.886981408391684,0.886981408392
all11_observed,M4,raw_ridge,ticket,4,0.0881825210761865,0.0881825210762,1769.19572794979,1769.19572795,0.5023370200661,0.502337020066
all11_observed,M4,raw_ridge,amt,5,0.193203401889834,0.19320340189,11289709449.6059,11289709449.6,0.883777234802689,0.883777234803
all11_observed,M4,raw_ridge,cnt,5,0.195107719280092,0.19510771928,618701.964140738,618701.96414,0.884687055071505,0.884687055072
all11_observed,M4,raw_ridge,ticket,5,0.087923682656586,0.0879236826566,1764.00268265467,1764.00268265,0.506644394260506,0.506644394261
all11_observed,M4,raw_ridge,amt,6,0.19570253177697,0.195702531777,11435744405.6502,11435744405.7,0.87895532645298,0.878955326453
all11_observed,M4,raw_ridge,cnt,6,0.194271303694596,0.194271303694,616049.624358931,616049.624359,0.880267982395187,0.880267982395
all11_observed,M4,raw_ridge,ticket,6,0.0880515194214884,0.0880515194214,1766.56745689315,1766.56745689,0.507278260450687,0.507278260451
all11_observed,M4,raw_ridge,amt,7,0.192322176154489,0.192322176155,11238215622.819,11238215622.8,0.882470604397505,0.882470604397
all11_observed,M4,raw_ridge,cnt,7,0.193800111438173,0.193800111438,614555.43655533,614555.436555,0.881343152428337,0.881343152428
all11_observed,M4,raw_ridge,ticket,7,0.086489919451424,0.0864899194514,1735.23725718818,1735.23725719,0.514292922564521,0.514292922565
all11_observed,M4,raw_ridge,amt,8,0.18981807143379,0.189818071434,11091889965.7573,11091889965.7,0.886783107477083,0.886783107477
all11_observed,M4,raw_ridge,cnt,8,0.185577859723101,0.185577859723,588482.027955482,588482.027955,0.893958953147101,0.893958953147
all11_observed,M4,raw_ridge,ticket,8,0.0874935616092674,0.0874935616091,1755.373213797,1755.37321379,0.504724625769049,0.50472462577
all11_observed,M4,raw_ridge,amt,9,0.194914296290125,0.19491429629,11389684400.8195,11389684400.8,0.882295367084842,0.882295367085
all11_observed,M4,raw_ridge,cnt,9,0.192779954575233,0.192779954575,611320.438692808,611320.438693,0.884026357880374,0.88402635788
all11_observed,M4,raw_ridge,ticket,9,0.0878366630628013,0.0878366630628,1762.25681860255,1762.2568186,0.505483394135712,0.505483394136
all11_observed,M5,raw_ridge,amt,0,0.180943403175808,0.180943403176,10573304759.1087,10573304759.1,0.89725812450007,0.8972581245
all11_observed,M5,raw_ridge,cnt,0,0.174887209696909,0.174887209697,554581.133651803,554581.133653,0.905737933320048,0.90573793332
all11_observed,M5,raw_ridge,ticket,0,0.0871467319653121,0.0871467319653,1748.41481073794,1748.41481074,0.519827862270755,0.519827862271
all11_observed,M5,raw_ridge,amt,1,0.181706326550361,0.18170632655,10617885667.8648,10617885667.9,0.891810885518044,0.891810885518
all11_observed,M5,raw_ridge,cnt,1,0.172991111089342,0.172991111089,548568.455439814,548568.45544,0.905929508326839,0.905929508327
all11_observed,M5,raw_ridge,ticket,1,0.0860068284668091,0.0860068284668,1725.54505860096,1725.5450586,0.517411942426935,0.517411942427
all11_observed,M5,raw_ridge,amt,2,0.18031271413223,0.180312714132,10536450873.5901,10536450873.6,0.896545260271312,0.896545260271
all11_observed,M5,raw_ridge,cnt,2,0.172487709063847,0.172487709064,546972.127918405,546972.127918,0.904848180486755,0.904848180487
all11_observed,M5,raw_ridge,ticket,2,0.0870128147141132,0.0870128147141,1745.7280444057,1745.72804441,0.515714163552237,0.515714163552
all11_observed,M5,raw_ridge,amt,3,0.181375794068604,0.181375794069,10598571226.9895,10598571227,0.892721104409532,0.892721104409
all11_observed,M5,raw_ridge,cnt,3,0.172465628868854,0.172465628869,546902.109878826,546902.109879,0.905714223242121,0.905714223242
all11_observed,M5,raw_ridge,ticket,3,0.0861455085088597,0.0861455085088,1728.32738025557,1728.32738025,0.528389414177385,0.528389414178
all11_observed,M5,raw_ridge,amt,4,0.179680193055773,0.179680193056,10499489934.4757,10499489934.5,0.896927456037406,0.896927456037
all11_observed,M5,raw_ridge,cnt,4,0.173428787290122,0.17342878729,549956.361187876,549956.361188,0.906702834574069,0.906702834574
all11_observed,M5,raw_ridge,ticket,4,0.0866054854334427,0.0866054854335,1737.55584412795,1737.55584413,0.519127101666524,0.519127101666
all11_observed,M5,raw_ridge,amt,5,0.178697349271137,0.178697349271,10442058126.0584,10442058126.1,0.895467446544098,0.895467446544
all11_observed,M5,raw_ridge,cnt,5,0.173063444118426,0.173063444119,548797.829179262,548797.82918,0.902960662534007,0.902960662534
all11_observed,M5,raw_ridge,ticket,5,0.0864870019106384,0.0864870019106,1735.17872290461,1735.1787229,0.521988420644582,0.521988420645
all11_observed,M5,raw_ridge,amt,6,0.181865208851462,0.181865208852,10627169847.1213,10627169847.1,0.894620279417529,0.894620279417
all11_observed,M5,raw_ridge,cnt,6,0.174184766258464,0.174184766259,552353.630113413,552353.630114,0.901491865517648,0.901491865518
all11_observed,M5,raw_ridge,ticket,6,0.0873385105814846,0.0873385105814,1752.26244294786,1752.26244295,0.518679268671211,0.518679268672
all11_observed,M5,raw_ridge,amt,7,0.179400912964577,0.179400912965,10483170392.2015,10483170392.2,0.897265155181416,0.897265155181
all11_observed,M5,raw_ridge,cnt,7,0.174561396775992,0.174561396776,553547.955185785,553547.955186,0.904575660407089,0.904575660407
all11_observed,M5,raw_ridge,ticket,7,0.0853949315604104,0.0853949315604,1713.26864169277,1713.26864169,0.526927467285596,0.526927467286
all11_observed,M5,raw_ridge,amt,8,0.175642876988368,0.175642876988,10263572114.6475,10263572114.6,0.900722694326132,0.900722694326
all11_observed,M5,raw_ridge,cnt,8,0.164533468348739,0.164533468349,521748.603334937,521748.603336,0.914920090381367,0.914920090381
all11_observed,M5,raw_ridge,ticket,8,0.0863273281796641,0.0863273281796,1731.97520729565,1731.97520729,0.520166023022377,0.520166023023
all11_observed,M5,raw_ridge,amt,9,0.178567902808152,0.178567902808,10434494009.9917,10434494010,0.896306545064333,0.896306545064
all11_observed,M5,raw_ridge,cnt,9,0.172848509218562,0.172848509219,548116.253661906,548116.253662,0.903701012395036,0.903701012395
all11_observed,M5,raw_ridge,ticket,9,0.0865144931946195,0.0865144931946,1735.7302773576,1735.73027736,0.520181447591076,0.520181447591
4004,M1,log_ridge_smear,amt,0,0.611691511395602,0.611691511396,4716653028.38397,4716653028.38,0.043639072574195,0.0436390725743
4004,M1,log_ridge_smear,cnt,0,0.526338186763438,0.526338186763,116691.011371256,116691.011371,0.19497756271165,0.194977562712
4004,M1,log_ridge_smear,ticket,0,0.261083255216381,0.261083255216,9113.32288888125,9113.32288888,-0.0071095007006607,-0.00710950070066
4004,M1,log_ridge_smear,amt,1,0.633432428164033,0.633432428164,4884293675.6797,4884293675.68,0.0012357082769245,0.00123570827703
4004,M1,log_ridge_smear,cnt,1,0.5425681655313,0.542568165531,120289.254258783,120289.254259,0.170800649539128,0.170800649539
4004,M1,log_ridge_smear,ticket,1,0.263000102401942,0.263000102402,9180.231995389,9180.23199539,-0.031925828830939,-0.0319258288309
4004,M1,log_ridge_smear,amt,2,0.624221413695069,0.624221413695,4813269052.18868,4813269052.19,0.0195397323479959,0.0195397323481
4004,M1,log_ridge_smear,cnt,2,0.534383914838897,0.534383914839,118474.777341414,118474.777341,0.173953509364889,0.173953509365
4004,M1,log_ridge_smear,ticket,2,0.26376716757746,0.263767167577,9207.00702780355,9207.0070278,-0.0230844283695062,-0.0230844283695
4004,M1,log_ridge_smear,amt,3,0.624598386275933,0.624598386276,4816175825.99873,4816175826,-0.0017252080597567,-0.00172520805952
4004,M1,log_ridge_smear,cnt,3,0.53148761123366,0.531487611234,117832.656732587,117832.656733,0.180995397139624,0.18099539714
4004,M1,log_ridge_smear,ticket,3,0.262032195805428,0.262032195805,9146.44643019447,9146.44643019,-0.0109592428840859,-0.0109592428841
4004,M1,log_ridge_smear,amt,4,0.628200483266754,0.628200483267,4843951005.74828,4843951005.75,-0.0007615614020286,-0.000761561401968
4004,M1,log_ridge_smear,cnt,4,0.54119484272334,0.541194842723,119984.783803418,119984.783803,0.154661835379775,0.15466183538
4004,M1,log_ridge_smear,ticket,4,0.264704770061252,0.264704770061,9239.7348033521,9239.73480335,-0.0339392968557199,-0.0339392968558
4004,M1,log_ridge_smear,amt,5,0.61281243614289,0.612812436143,4725296295.46451,4725296295.46,0.0383683505939484,0.0383683505941
4004,M1,log_ridge_smear,cnt,5,0.527862239927006,0.527862239927,117028.899272063,117028.899272,0.188796195960534,0.188796195961
4004,M1,log_ridge_smear,ticket,5,0.264601361651565,0.264601361652,9236.12524889744,9236.1252489,-0.0210047369011148,-0.0210047369011
4004,M1,log_ridge_smear,amt,6,0.611631703723633,0.611631703724,4716191861.22396,4716191861.22,0.0489700380925812,0.0489700380928
4004,M1,log_ridge_smear,cnt,6,0.527378289936307,0.527378289936,116921.605871569,116921.605872,0.191119075392015,0.191119075392
4004,M1,log_ridge_smear,ticket,6,0.266682379360845,0.266682379361,9308.7648607578,9308.76486076,-0.0327793561381182,-0.0327793561381
4004,M1,log_ridge_smear,amt,7,0.617505340439485,0.61750534044,4761482511.63734,4761482511.64,0.0348298950765052,0.0348298950766
4004,M1,log_ridge_smear,cnt,7,0.532557206087505,0.532557206087,118069.789641412,118069.789641,0.180880906594533,0.180880906595
4004,M1,log_ridge_smear,ticket,7,0.262595746715766,0.262595746716,9166.11763203383,9166.11763203,-0.0220694237964112,-0.0220694237964
4004,M1,log_ridge_smear,amt,8,0.617333607068059,0.617333607068,4760158303.74608,4760158303.75,0.0154821596115171,0.0154821596116
4004,M1,log_ridge_smear,cnt,8,0.528184128101482,0.528184128101,117100.263002783,117100.263003,0.187132201167729,0.187132201168
4004,M1,log_ridge_smear,ticket,8,0.263890584103982,0.263890584104,9211.31498181263,9211.31498181,-0.020575472548007,-0.020575472548
4004,M1,log_ridge_smear,amt,9,0.621703482114898,0.621703482115,4793853694.29729,4793853694.3,0.0143650936166211,0.0143650936168
4004,M1,log_ridge_smear,cnt,9,0.532849043208153,0.532849043208,118134.490948709,118134.490949,0.17350344285389,0.173503442854
4004,M1,log_ridge_smear,ticket,9,0.262156727096322,0.262156727096,9150.79329595862,9150.79329596,-0.0105364224415023,-0.0105364224415
4004,M2,log_ridge_smear,amt,0,0.606326076082322,0.606326076082,4675281035.72505,4675281035.72,0.0357073497739984,0.0357073497744
4004,M2,log_ridge_smear,cnt,0,0.486433797801986,0.486433797802,107844.069190037,107844.06919,0.264458421991939,0.264458421992
4004,M2,log_ridge_smear,ticket,0,0.250869381505807,0.250869381506,8756.79933859241,8756.79933859,0.0240243573483048,0.0240243573479
4004,M2,log_ridge_smear,amt,1,0.600571306562562,0.600571306563,4630906950.78623,4630906950.79,0.0715249591572914,0.0715249591578
4004,M2,log_ridge_smear,cnt,1,0.483053570361875,0.483053570362,107094.660979553,107094.66098,0.269867972752198,0.269867972753
